Time Stamp;Power Supply 1 Power;Voltage, V;Power Output(x10), W
Jan-24-2024 12:42:23.517 PM;5,3623823803;187,1630554199;53,623823803
Jan-24-2024 12:42:23.626 PM;5,3623823803;187,1630554199;53,623823803
Jan-24-2024 12:42:23.734 PM;5,3623823803;187,1630554199;53,623823803
Jan-24-2024 12:42:23.844 PM;5,3623823803;187,1630554199;53,623823803
Jan-24-2024 12:42:23.954 PM;5,3623823803;187,1630554199;53,623823803
Jan-24-2024 12:42:24.062 PM;5,3623823803;187,1630554199;53,623823803
Jan-24-2024 12:42:24.170 PM;5,3623823803;187,1630554199;53,623823803
Jan-24-2024 12:42:24.278 PM;5,3623823803;187,1630554199;53,623823803
Jan-24-2024 12:42:24.387 PM;7,3091630664;209,5049438477;73,091630664
Jan-24-2024 12:42:24.497 PM;7,3091630664;209,5049438477;73,091630664
Jan-24-2024 12:42:24.604 PM;7,3091630664;209,5049438477;73,091630664
Jan-24-2024 12:42:24.715 PM;7,3091630664;209,5049438477;73,091630664
Jan-24-2024 12:42:24.825 PM;7,3091630664;209,5049438477;73,091630664
Jan-24-2024 12:42:24.935 PM;35,720738941;198,7783966064;357,20738941
Jan-24-2024 12:42:25.047 PM;35,720738941;198,7783966064;357,20738941
Jan-24-2024 12:42:25.154 PM;35,720738941;198,7783966064;357,20738941
Jan-24-2024 12:42:25.265 PM;35,720738941;198,7783966064;357,20738941
Jan-24-2024 12:42:25.372 PM;35,720738941;198,7783966064;357,20738941
Jan-24-2024 12:42:25.481 PM;35,720738941;198,7783966064;357,20738941
Jan-24-2024 12:42:25.589 PM;5,3941063887;172,9733581543;53,941063887
Jan-24-2024 12:42:25.698 PM;5,3941063887;172,9733581543;53,941063887
Jan-24-2024 12:42:25.807 PM;5,3941063887;172,9733581543;53,941063887
Jan-24-2024 12:42:25.916 PM;5,3941063887;172,9733581543;53,941063887
Jan-24-2024 12:42:26.025 PM;5,3941063887;172,9733581543;53,941063887
Jan-24-2024 12:42:26.134 PM;3,2489063456;183,1789093018;32,489063456
Jan-24-2024 12:42:26.242 PM;3,2489063456;183,1789093018;32,489063456
Jan-24-2024 12:42:26.353 PM;3,2489063456;183,1789093018;32,489063456
Jan-24-2024 12:42:26.463 PM;3,2489063456;183,1789093018;32,489063456
Jan-24-2024 12:42:26.572 PM;49,720503321;232,1226501465;497,20503321
Jan-24-2024 12:42:26.681 PM;49,720503321;232,1226501465;497,20503321
Jan-24-2024 12:42:26.790 PM;49,720503321;232,1226501465;497,20503321
Jan-24-2024 12:42:26.900 PM;49,720503321;232,1226501465;497,20503321
Jan-24-2024 12:42:27.009 PM;49,720503321;232,1226501465;497,20503321
Jan-24-2024 12:42:27.119 PM;49,720503321;232,1226501465;497,20503321
Jan-24-2024 12:42:27.228 PM;49,720503321;232,1226501465;497,20503321
Jan-24-2024 12:42:27.336 PM;2,129574413;173,4330749512;21,29574413
Jan-24-2024 12:42:27.446 PM;2,129574413;173,4330749512;21,29574413
Jan-24-2024 12:42:27.555 PM;2,129574413;173,4330749512;21,29574413
Jan-24-2024 12:42:27.664 PM;2,129574413;173,4330749512;21,29574413
Jan-24-2024 12:42:27.772 PM;2,129574413;173,4330749512;21,29574413
Jan-24-2024 12:42:27.881 PM;2,129574413;173,4330749512;21,29574413
Jan-24-2024 12:42:27.991 PM;10,1660075118;209,4743041992;101,660075118
Jan-24-2024 12:42:28.100 PM;10,1660075118;209,4743041992;101,660075118
Jan-24-2024 12:42:28.210 PM;10,1660075118;209,4743041992;101,660075118
Jan-24-2024 12:42:28.320 PM;10,1660075118;209,4743041992;101,660075118
Jan-24-2024 12:42:28.429 PM;10,1660075118;209,4743041992;101,660075118
Jan-24-2024 12:42:28.539 PM;17,0706765776;247,4156494141;170,706765776
Jan-24-2024 12:42:28.648 PM;17,0706765776;247,4156494141;170,706765776
Jan-24-2024 12:42:28.757 PM;17,0706765776;247,4156494141;170,706765776
Jan-24-2024 12:42:28.865 PM;17,0706765776;247,4156494141;170,706765776
Jan-24-2024 12:42:28.975 PM;17,0706765776;247,4156494141;170,706765776
Jan-24-2024 12:42:29.084 PM;18,4395366136;191,5149841309;184,395366136
Jan-24-2024 12:42:29.194 PM;18,4395366136;191,5149841309;184,395366136
Jan-24-2024 12:42:29.303 PM;18,4395366136;191,5149841309;184,395366136
Jan-24-2024 12:42:29.411 PM;18,4395366136;191,5149841309;184,395366136
Jan-24-2024 12:42:29.519 PM;18,4395366136;191,5149841309;184,395366136
Jan-24-2024 12:42:29.643 PM;18,4395366136;191,5149841309;184,395366136
Jan-24-2024 12:42:29.753 PM;18,4395366136;191,5149841309;184,395366136
Jan-24-2024 12:42:29.863 PM;18,4395366136;191,5149841309;184,395366136
Jan-24-2024 12:42:29.972 PM;2,1919530475;140,5791625977;21,919530475
Jan-24-2024 12:42:30.096 PM;2,1919530475;140,5791625977;21,919530475
Jan-24-2024 12:42:30.203 PM;2,1919530475;140,5791625977;21,919530475
Jan-24-2024 12:42:30.313 PM;1,66181303;135,338470459;16,6181303
Jan-24-2024 12:42:30.424 PM;1,66181303;135,338470459;16,6181303
Jan-24-2024 12:42:30.533 PM;1,66181303;135,338470459;16,6181303
Jan-24-2024 12:42:30.640 PM;1,66181303;135,338470459;16,6181303
Jan-24-2024 12:42:30.748 PM;1,66181303;135,338470459;16,6181303
Jan-24-2024 12:42:30.858 PM;1,66181303;135,338470459;16,6181303
Jan-24-2024 12:42:30.966 PM;1,66181303;135,338470459;16,6181303
Jan-24-2024 12:42:31.075 PM;1,66181303;135,338470459;16,6181303
Jan-24-2024 12:42:31.183 PM;2,5971203896;148,0571136475;25,971203896
Jan-24-2024 12:42:31.292 PM;2,5971203896;148,0571136475;25,971203896
Jan-24-2024 12:42:31.402 PM;2,5971203896;148,0571136475;25,971203896
Jan-24-2024 12:42:31.506 PM;1,1919192096;145,6053161621;11,919192096
Jan-24-2024 12:42:31.623 PM;1,1919192096;145,6053161621;11,919192096
Jan-24-2024 12:42:31.728 PM;1,1919192096;145,6053161621;11,919192096
Jan-24-2024 12:42:31.838 PM;1,1919192096;145,6053161621;11,919192096
Jan-24-2024 12:42:31.946 PM;1,1919192096;145,6053161621;11,919192096
Jan-24-2024 12:42:32.058 PM;1,1919192096;145,6053161621;11,919192096
Jan-24-2024 12:42:32.168 PM;2,0264457241;203,8658447266;20,264457241
Jan-24-2024 12:42:32.277 PM;2,0264457241;203,8658447266;20,264457241
Jan-24-2024 12:42:32.384 PM;2,0264457241;203,8658447266;20,264457241
Jan-24-2024 12:42:32.493 PM;2,0264457241;203,8658447266;20,264457241
Jan-24-2024 12:42:32.603 PM;2,0264457241;203,8658447266;20,264457241
Jan-24-2024 12:42:32.712 PM;2,0264457241;203,8658447266;20,264457241
Jan-24-2024 12:42:32.821 PM;2,0264457241;203,8658447266;20,264457241
Jan-24-2024 12:42:32.929 PM;6,259419247;182,474029541;62,59419247
Jan-24-2024 12:42:33.036 PM;6,259419247;182,474029541;62,59419247
Jan-24-2024 12:42:33.144 PM;6,259419247;182,474029541;62,59419247
Jan-24-2024 12:42:33.254 PM;6,259419247;182,474029541;62,59419247
Jan-24-2024 12:42:33.364 PM;6,259419247;182,474029541;62,59419247
Jan-24-2024 12:42:33.473 PM;6,259419247;182,474029541;62,59419247
Jan-24-2024 12:42:33.581 PM;10,1675659515;191,790802002;101,675659515
Jan-24-2024 12:42:33.706 PM;10,1675659515;191,790802002;101,675659515
Jan-24-2024 12:42:33.812 PM;10,1675659515;191,790802002;101,675659515
Jan-24-2024 12:42:33.920 PM;10,1675659515;191,790802002;101,675659515
Jan-24-2024 12:42:34.030 PM;10,1675659515;191,790802002;101,675659515
Jan-24-2024 12:42:34.138 PM;7,6805093732;199,0235748291;76,805093732
Jan-24-2024 12:42:34.247 PM;7,6805093732;199,0235748291;76,805093732
Jan-24-2024 12:42:34.355 PM;7,6805093732;199,0235748291;76,805093732
Jan-24-2024 12:42:34.464 PM;7,6805093732;199,0235748291;76,805093732
Jan-24-2024 12:42:34.573 PM;2,671057774;142,7551269531;26,71057774
Jan-24-2024 12:42:34.682 PM;2,671057774;142,7551269531;26,71057774
Jan-24-2024 12:42:34.791 PM;2,671057774;142,7551269531;26,71057774
Jan-24-2024 12:42:34.901 PM;2,671057774;142,7551269531;26,71057774
Jan-24-2024 12:42:35.011 PM;2,671057774;142,7551269531;26,71057774
Jan-24-2024 12:42:35.118 PM;2,671057774;142,7551269531;26,71057774
Jan-24-2024 12:42:35.228 PM;2,671057774;142,7551269531;26,71057774
Jan-24-2024 12:42:35.336 PM;3,3349690882;180,1141815186;33,349690882
Jan-24-2024 12:42:35.445 PM;3,3349690882;180,1141815186;33,349690882
Jan-24-2024 12:42:35.555 PM;3,3349690882;180,1141815186;33,349690882
Jan-24-2024 12:42:35.667 PM;3,3349690882;180,1141815186;33,349690882
Jan-24-2024 12:42:35.775 PM;3,3349690882;180,1141815186;33,349690882
Jan-24-2024 12:42:35.884 PM;9,3721641992;207,2676849365;93,721641992
Jan-24-2024 12:42:35.992 PM;9,3721641992;207,2676849365;93,721641992
Jan-24-2024 12:42:36.103 PM;9,3721641992;207,2676849365;93,721641992
Jan-24-2024 12:42:36.211 PM;9,3721641992;207,2676849365;93,721641992
Jan-24-2024 12:42:36.320 PM;9,3721641992;207,2676849365;93,721641992
Jan-24-2024 12:42:36.430 PM;9,3721641992;207,2676849365;93,721641992
Jan-24-2024 12:42:36.538 PM;1,2452607373;138,8935699463;12,452607373
Jan-24-2024 12:42:36.647 PM;1,2452607373;138,8935699463;12,452607373
Jan-24-2024 12:42:36.758 PM;1,2452607373;138,8935699463;12,452607373
Jan-24-2024 12:42:36.865 PM;1,2452607373;138,8935699463;12,452607373
Jan-24-2024 12:42:36.977 PM;1,2452607373;138,8935699463;12,452607373
Jan-24-2024 12:42:37.087 PM;3,0231465623;161,5725708008;30,231465623
Jan-24-2024 12:42:37.196 PM;3,0231465623;161,5725708008;30,231465623
Jan-24-2024 12:42:37.305 PM;3,0231465623;161,5725708008;30,231465623
Jan-24-2024 12:42:37.414 PM;3,0231465623;161,5725708008;30,231465623
Jan-24-2024 12:42:37.524 PM;3,0231465623;161,5725708008;30,231465623
Jan-24-2024 12:42:37.631 PM;3,0231465623;161,5725708008;30,231465623
Jan-24-2024 12:42:37.743 PM;3,0231465623;161,5725708008;30,231465623
Jan-24-2024 12:42:37.850 PM;3,4107163993;171,563583374;34,107163993
Jan-24-2024 12:42:37.960 PM;3,4107163993;171,563583374;34,107163993
Jan-24-2024 12:42:38.069 PM;3,4107163993;171,563583374;34,107163993
Jan-24-2024 12:42:38.180 PM;3,4107163993;171,563583374;34,107163993
Jan-24-2024 12:42:38.287 PM;3,4107163993;171,563583374;34,107163993
Jan-24-2024 12:42:38.395 PM;5,6837567475;198,3799743652;56,837567475
Jan-24-2024 12:42:38.506 PM;5,6837567475;198,3799743652;56,837567475
Jan-24-2024 12:42:38.615 PM;5,6837567475;198,3799743652;56,837567475
Jan-24-2024 12:42:38.727 PM;5,6837567475;198,3799743652;56,837567475
Jan-24-2024 12:42:38.833 PM;5,6837567475;198,3799743652;56,837567475
Jan-24-2024 12:42:38.942 PM;5,6837567475;198,3799743652;56,837567475
Jan-24-2024 12:42:39.055 PM;1,2257877174;149,7427062988;12,257877174
Jan-24-2024 12:42:39.162 PM;1,2257877174;149,7427062988;12,257877174
Jan-24-2024 12:42:39.283 PM;1,2257877174;149,7427062988;12,257877174
Jan-24-2024 12:42:39.392 PM;1,2257877174;149,7427062988;12,257877174
Jan-24-2024 12:42:39.500 PM;4,054707178;194,4264678955;40,54707178
Jan-24-2024 12:42:39.610 PM;4,054707178;194,4264678955;40,54707178
Jan-24-2024 12:42:39.718 PM;4,054707178;194,4264678955;40,54707178
Jan-24-2024 12:42:39.829 PM;4,054707178;194,4264678955;40,54707178
Jan-24-2024 12:42:39.940 PM;4,054707178;194,4264678955;40,54707178
Jan-24-2024 12:42:40.048 PM;4,054707178;194,4264678955;40,54707178
Jan-24-2024 12:42:40.159 PM;4,054707178;194,4264678955;40,54707178
Jan-24-2024 12:42:40.268 PM;4,054707178;194,4264678955;40,54707178
Jan-24-2024 12:42:40.378 PM;2,6494344222;186,2129974365;26,494344222
Jan-24-2024 12:42:40.488 PM;2,6494344222;186,2129974365;26,494344222
Jan-24-2024 12:42:40.598 PM;2,6494344222;186,2129974365;26,494344222
Jan-24-2024 12:42:40.721 PM;2,6494344222;186,2129974365;26,494344222
Jan-24-2024 12:42:40.831 PM;2,6494344222;186,2129974365;26,494344222
Jan-24-2024 12:42:40.938 PM;11,5081123851;207,1757507324;115,081123851
Jan-24-2024 12:42:41.050 PM;11,5081123851;207,1757507324;115,081123851
Jan-24-2024 12:42:41.155 PM;11,5081123851;207,1757507324;115,081123851
Jan-24-2024 12:42:41.267 PM;11,5081123851;207,1757507324;115,081123851
Jan-24-2024 12:42:41.374 PM;11,5081123851;207,1757507324;115,081123851
Jan-24-2024 12:42:41.486 PM;8,5639563506;175,0573730469;85,639563506
Jan-24-2024 12:42:41.595 PM;8,5639563506;175,0573730469;85,639563506
Jan-24-2024 12:42:41.709 PM;8,5639563506;175,0573730469;85,639563506
Jan-24-2024 12:42:41.819 PM;8,5639563506;175,0573730469;85,639563506
Jan-24-2024 12:42:41.927 PM;8,5639563506;175,0573730469;85,639563506
Jan-24-2024 12:42:42.038 PM;8,5639563506;175,0573730469;85,639563506
Jan-24-2024 12:42:42.147 PM;15,9939822596;194,4571228027;159,939822596
Jan-24-2024 12:42:42.256 PM;15,9939822596;194,4571228027;159,939822596
Jan-24-2024 12:42:42.366 PM;15,9939822596;194,4571228027;159,939822596
Jan-24-2024 12:42:42.472 PM;15,9939822596;194,4571228027;159,939822596
Jan-24-2024 12:42:42.597 PM;15,9939822596;194,4571228027;159,939822596
Jan-24-2024 12:42:42.709 PM;15,9939822596;194,4571228027;159,939822596
Jan-24-2024 12:42:42.818 PM;15,9939822596;194,4571228027;159,939822596
Jan-24-2024 12:42:42.930 PM;13,7562441054;224,0624084473;137,562441054
Jan-24-2024 12:42:43.038 PM;13,7562441054;224,0624084473;137,562441054
Jan-24-2024 12:42:43.147 PM;13,7562441054;224,0624084473;137,562441054
Jan-24-2024 12:42:43.256 PM;13,7562441054;224,0624084473;137,562441054
Jan-24-2024 12:42:43.366 PM;5,2158645345;180,8190765381;52,158645345
Jan-24-2024 12:42:43.476 PM;5,2158645345;180,8190765381;52,158645345
Jan-24-2024 12:42:43.583 PM;5,2158645345;180,8190765381;52,158645345
Jan-24-2024 12:42:43.693 PM;5,2158645345;180,8190765381;52,158645345
Jan-24-2024 12:42:43.802 PM;5,2158645345;180,8190765381;52,158645345
Jan-24-2024 12:42:43.910 PM;5,2158645345;180,8190765381;52,158645345
Jan-24-2024 12:42:44.034 PM;5,2158645345;180,8190765381;52,158645345
Jan-24-2024 12:42:44.158 PM;8,8433262478;194,7329406738;88,433262478
Jan-24-2024 12:42:44.268 PM;8,8433262478;194,7329406738;88,433262478
Jan-24-2024 12:42:44.379 PM;8,8433262478;194,7329406738;88,433262478
Jan-24-2024 12:42:44.488 PM;9,5438904151;208,3709869385;95,438904151
Jan-24-2024 12:42:44.598 PM;9,5438904151;208,3709869385;95,438904151
Jan-24-2024 12:42:44.708 PM;9,5438904151;208,3709869385;95,438904151
Jan-24-2024 12:42:44.819 PM;9,5438904151;208,3709869385;95,438904151
Jan-24-2024 12:42:44.941 PM;9,5438904151;208,3709869385;95,438904151
Jan-24-2024 12:42:45.052 PM;9,5438904151;208,3709869385;95,438904151
Jan-24-2024 12:42:45.162 PM;16,9618694747;199,1461639404;169,618694747
Jan-24-2024 12:42:45.269 PM;16,9618694747;199,1461639404;169,618694747
Jan-24-2024 12:42:45.393 PM;16,9618694747;199,1461639404;169,618694747
Jan-24-2024 12:42:45.502 PM;16,9618694747;199,1461639404;169,618694747
Jan-24-2024 12:42:45.609 PM;16,9618694747;199,1461639404;169,618694747
Jan-24-2024 12:42:45.719 PM;16,9618694747;199,1461639404;169,618694747
Jan-24-2024 12:42:45.829 PM;16,9618694747;199,1461639404;169,618694747
Jan-24-2024 12:42:45.934 PM;3,4402482406;152,163848877;34,402482406
Jan-24-2024 12:42:46.044 PM;3,4402482406;152,163848877;34,402482406
Jan-24-2024 12:42:46.155 PM;3,4402482406;152,163848877;34,402482406
Jan-24-2024 12:42:46.262 PM;3,4402482406;152,163848877;34,402482406
Jan-24-2024 12:42:46.371 PM;1,7961401273;180,6964874268;17,961401273
Jan-24-2024 12:42:46.481 PM;1,7961401273;180,6964874268;17,961401273
Jan-24-2024 12:42:46.591 PM;1,7961401273;180,6964874268;17,961401273
Jan-24-2024 12:42:46.701 PM;1,7961401273;180,6964874268;17,961401273
Jan-24-2024 12:42:46.811 PM;1,7961401273;180,6964874268;17,961401273
Jan-24-2024 12:42:46.921 PM;1,7961401273;180,6964874268;17,961401273
Jan-24-2024 12:42:47.029 PM;1,7961401273;180,6964874268;17,961401273
Jan-24-2024 12:42:47.137 PM;1,4582794953;138,5564422607;14,582794953
Jan-24-2024 12:42:47.246 PM;1,4582794953;138,5564422607;14,582794953
Jan-24-2024 12:42:47.357 PM;1,4582794953;138,5564422607;14,582794953
Jan-24-2024 12:42:47.468 PM;1,4582794953;138,5564422607;14,582794953
Jan-24-2024 12:42:47.575 PM;1,4582794953;138,5564422607;14,582794953
Jan-24-2024 12:42:47.684 PM;1,4582794953;138,5564422607;14,582794953
Jan-24-2024 12:42:47.792 PM;1,4582794953;138,5564422607;14,582794953
Jan-24-2024 12:42:47.902 PM;7,138177951;168,7746887207;71,38177951
Jan-24-2024 12:42:48.010 PM;7,138177951;168,7746887207;71,38177951
Jan-24-2024 12:42:48.120 PM;7,138177951;168,7746887207;71,38177951
Jan-24-2024 12:42:48.230 PM;7,138177951;168,7746887207;71,38177951
Jan-24-2024 12:42:48.339 PM;30,6746784771;207,0838012695;306,746784771
Jan-24-2024 12:42:48.448 PM;30,6746784771;207,0838012695;306,746784771
Jan-24-2024 12:42:48.557 PM;30,6746784771;207,0838012695;306,746784771
Jan-24-2024 12:42:48.664 PM;30,6746784771;207,0838012695;306,746784771
Jan-24-2024 12:42:48.774 PM;30,6746784771;207,0838012695;306,746784771
Jan-24-2024 12:42:48.880 PM;3,2647234225;201,8124694824;32,647234225
Jan-24-2024 12:42:48.993 PM;3,2647234225;201,8124694824;32,647234225
Jan-24-2024 12:42:49.102 PM;3,2647234225;201,8124694824;32,647234225
Jan-24-2024 12:42:49.212 PM;3,2647234225;201,8124694824;32,647234225
Jan-24-2024 12:42:49.323 PM;3,2647234225;201,8124694824;32,647234225
Jan-24-2024 12:42:49.432 PM;3,2647234225;201,8124694824;32,647234225
Jan-24-2024 12:42:49.541 PM;8,1834829614;197,1234283447;81,834829614
Jan-24-2024 12:42:49.650 PM;8,1834829614;197,1234283447;81,834829614
Jan-24-2024 12:42:49.760 PM;8,1834829614;197,1234283447;81,834829614
Jan-24-2024 12:42:49.870 PM;8,1834829614;197,1234283447;81,834829614
Jan-24-2024 12:42:49.985 PM;8,1834829614;197,1234283447;81,834829614
Jan-24-2024 12:42:50.089 PM;4,5358665741;205,9498596191;45,358665741
Jan-24-2024 12:42:50.206 PM;4,5358665741;205,9498596191;45,358665741
Jan-24-2024 12:42:50.308 PM;4,5358665741;205,9498596191;45,358665741
Jan-24-2024 12:42:50.418 PM;4,5358665741;205,9498596191;45,358665741
Jan-24-2024 12:42:50.527 PM;4,5358665741;205,9498596191;45,358665741
Jan-24-2024 12:42:50.637 PM;4,5358665741;205,9498596191;45,358665741
Jan-24-2024 12:42:50.747 PM;4,5358665741;205,9498596191;45,358665741
Jan-24-2024 12:42:50.858 PM;4,5358665741;205,9498596191;45,358665741
Jan-24-2024 12:42:50.964 PM;15,5479119831;191,7601623535;155,479119831
Jan-24-2024 12:42:51.073 PM;15,5479119831;191,7601623535;155,479119831
Jan-24-2024 12:42:51.183 PM;15,5479119831;191,7601623535;155,479119831
Jan-24-2024 12:42:51.291 PM;7,6524470714;190,5955657959;76,524470714
Jan-24-2024 12:42:51.402 PM;7,6524470714;190,5955657959;76,524470714
Jan-24-2024 12:42:51.512 PM;7,6524470714;190,5955657959;76,524470714
Jan-24-2024 12:42:51.620 PM;7,6524470714;190,5955657959;76,524470714
Jan-24-2024 12:42:51.730 PM;7,6524470714;190,5955657959;76,524470714
Jan-24-2024 12:42:51.835 PM;7,6524470714;190,5955657959;76,524470714
Jan-24-2024 12:42:51.944 PM;7,6524470714;190,5955657959;76,524470714
Jan-24-2024 12:42:52.053 PM;7,6524470714;190,5955657959;76,524470714
Jan-24-2024 12:42:52.161 PM;53,3085018727;210,3937225342;533,085018727
Jan-24-2024 12:42:52.270 PM;53,3085018727;210,3937225342;533,085018727
Jan-24-2024 12:42:52.379 PM;53,3085018727;210,3937225342;533,085018727
Jan-24-2024 12:42:52.501 PM;2,0463008562;172,115234375;20,463008562
Jan-24-2024 12:42:52.611 PM;2,0463008562;172,115234375;20,463008562
Jan-24-2024 12:42:52.719 PM;2,0463008562;172,115234375;20,463008562
Jan-24-2024 12:42:52.828 PM;2,0463008562;172,115234375;20,463008562
Jan-24-2024 12:42:52.938 PM;2,0463008562;172,115234375;20,463008562
Jan-24-2024 12:42:53.047 PM;2,0463008562;172,115234375;20,463008562
Jan-24-2024 12:42:53.157 PM;2,0463008562;172,115234375;20,463008562
Jan-24-2024 12:42:53.267 PM;1,2875931838;153,6349182129;12,875931838
Jan-24-2024 12:42:53.374 PM;1,2875931838;153,6349182129;12,875931838
Jan-24-2024 12:42:53.484 PM;1,2875931838;153,6349182129;12,875931838
Jan-24-2024 12:42:53.592 PM;1,2875931838;153,6349182129;12,875931838
Jan-24-2024 12:42:53.703 PM;1,2875931838;153,6349182129;12,875931838
Jan-24-2024 12:42:53.810 PM;1,2875931838;153,6349182129;12,875931838
Jan-24-2024 12:42:53.918 PM;8,7069813491;183,0869750977;87,069813491
Jan-24-2024 12:42:54.026 PM;8,7069813491;183,0869750977;87,069813491
Jan-24-2024 12:42:54.136 PM;8,7069813491;183,0869750977;87,069813491
Jan-24-2024 12:42:54.245 PM;8,7069813491;183,0869750977;87,069813491
Jan-24-2024 12:42:54.354 PM;1,2841585611;117,6549835205;12,841585611
Jan-24-2024 12:42:54.466 PM;1,2841585611;117,6549835205;12,841585611
Jan-24-2024 12:42:54.575 PM;1,2841585611;117,6549835205;12,841585611
Jan-24-2024 12:42:54.683 PM;1,2841585611;117,6549835205;12,841585611
Jan-24-2024 12:42:54.793 PM;1,2841585611;117,6549835205;12,841585611
Jan-24-2024 12:42:54.906 PM;1,2841585611;117,6549835205;12,841585611
Jan-24-2024 12:42:55.011 PM;1,2841585611;117,6549835205;12,841585611
Jan-24-2024 12:42:55.122 PM;9,8610772063;195,3458862305;98,610772063
Jan-24-2024 12:42:55.232 PM;9,8610772063;195,3458862305;98,610772063
Jan-24-2024 12:42:55.344 PM;9,8610772063;195,3458862305;98,610772063
Jan-24-2024 12:42:55.452 PM;9,8610772063;195,3458862305;98,610772063
Jan-24-2024 12:42:55.560 PM;3,9245610115;154,8914489746;39,245610115
Jan-24-2024 12:42:55.671 PM;3,9245610115;154,8914489746;39,245610115
Jan-24-2024 12:42:55.780 PM;3,9245610115;154,8914489746;39,245610115
Jan-24-2024 12:42:55.889 PM;3,9245610115;154,8914489746;39,245610115
Jan-24-2024 12:42:55.998 PM;3,9245610115;154,8914489746;39,245610115
Jan-24-2024 12:42:56.108 PM;3,9245610115;154,8914489746;39,245610115
Jan-24-2024 12:42:56.217 PM;4,6671286935;246,8639984131;46,671286935
Jan-24-2024 12:42:56.327 PM;4,6671286935;246,8639984131;46,671286935
Jan-24-2024 12:42:56.436 PM;4,6671286935;246,8639984131;46,671286935
Jan-24-2024 12:42:56.546 PM;4,6671286935;246,8639984131;46,671286935
Jan-24-2024 12:42:56.655 PM;4,6671286935;246,8639984131;46,671286935
Jan-24-2024 12:42:56.764 PM;4,6671286935;246,8639984131;46,671286935
Jan-24-2024 12:42:56.873 PM;4,8220577077;263,199005127;48,220577077
Jan-24-2024 12:42:56.982 PM;4,8220577077;263,199005127;48,220577077
Jan-24-2024 12:42:57.091 PM;4,8220577077;263,199005127;48,220577077
Jan-24-2024 12:42:57.200 PM;4,8220577077;263,199005127;48,220577077
Jan-24-2024 12:42:57.310 PM;3,741229736;266,6008605957;37,41229736
Jan-24-2024 12:42:57.418 PM;3,741229736;266,6008605957;37,41229736
Jan-24-2024 12:42:57.526 PM;3,741229736;266,6008605957;37,41229736
Jan-24-2024 12:42:57.636 PM;3,741229736;266,6008605957;37,41229736
Jan-24-2024 12:42:57.745 PM;3,741229736;266,6008605957;37,41229736
Jan-24-2024 12:42:57.856 PM;3,741229736;266,6008605957;37,41229736
Jan-24-2024 12:42:57.965 PM;3,741229736;266,6008605957;37,41229736
Jan-24-2024 12:42:58.073 PM;3,741229736;266,6008605957;37,41229736
Jan-24-2024 12:42:58.181 PM;5,8327243145;272,0560913086;58,327243145
Jan-24-2024 12:42:58.289 PM;5,8327243145;272,0560913086;58,327243145
Jan-24-2024 12:42:58.397 PM;5,8327243145;272,0560913086;58,327243145
Jan-24-2024 12:42:58.504 PM;7,2662510882;266,2944030762;72,662510882
Jan-24-2024 12:42:58.628 PM;7,2662510882;266,2944030762;72,662510882
Jan-24-2024 12:42:58.736 PM;7,2662510882;266,2944030762;72,662510882
Jan-24-2024 12:42:58.846 PM;7,2662510882;266,2944030762;72,662510882
Jan-24-2024 12:42:58.958 PM;7,2662510882;266,2944030762;72,662510882
Jan-24-2024 12:42:59.067 PM;7,2662510882;266,2944030762;72,662510882
Jan-24-2024 12:42:59.177 PM;7,2662510882;266,2944030762;72,662510882
Jan-24-2024 12:42:59.287 PM;3,9644744647;260,7778625488;39,644744647
Jan-24-2024 12:42:59.397 PM;3,9644744647;260,7778625488;39,644744647
Jan-24-2024 12:42:59.503 PM;3,9644744647;260,7778625488;39,644744647
Jan-24-2024 12:42:59.627 PM;3,9644744647;260,7778625488;39,644744647
Jan-24-2024 12:42:59.736 PM;3,9644744647;260,7778625488;39,644744647
Jan-24-2024 12:42:59.844 PM;3,9644744647;260,7778625488;39,644744647
Jan-24-2024 12:42:59.956 PM;5,8488644051;245,9752349854;58,488644051
Jan-24-2024 12:43:00.062 PM;5,8488644051;245,9752349854;58,488644051
Jan-24-2024 12:43:00.171 PM;5,8488644051;245,9752349854;58,488644051
Jan-24-2024 12:43:00.280 PM;5,8488644051;245,9752349854;58,488644051
Jan-24-2024 12:43:00.390 PM;5,8488644051;245,9752349854;58,488644051
Jan-24-2024 12:43:00.502 PM;3,2408365176;263,9345397949;32,408365176
Jan-24-2024 12:43:00.610 PM;3,2408365176;263,9345397949;32,408365176
Jan-24-2024 12:43:00.721 PM;3,2408365176;263,9345397949;32,408365176
Jan-24-2024 12:43:00.825 PM;3,2408365176;263,9345397949;32,408365176
Jan-24-2024 12:43:00.936 PM;3,2408365176;263,9345397949;32,408365176
Jan-24-2024 12:43:01.042 PM;5,4384881038;253,6677093506;54,384881038
Jan-24-2024 12:43:01.154 PM;5,4384881038;253,6677093506;54,384881038
Jan-24-2024 12:43:01.263 PM;5,4384881038;253,6677093506;54,384881038
Jan-24-2024 12:43:01.371 PM;5,4384881038;253,6677093506;54,384881038
Jan-24-2024 12:43:01.481 PM;5,4384881038;253,6677093506;54,384881038
Jan-24-2024 12:43:01.590 PM;5,4384881038;253,6677093506;54,384881038
Jan-24-2024 12:43:01.696 PM;5,4384881038;253,6677093506;54,384881038
Jan-24-2024 12:43:01.806 PM;5,4384881038;253,6677093506;54,384881038
Jan-24-2024 12:43:01.915 PM;5,4384881038;253,6677093506;54,384881038
